                                   Experiment        Metric  File     Value                         Model       CNN          RNN                     Phase
476               Evaluation-VGG16_BiLSTM-Cap      Accuracy     2  0.890931              VGG16-BiLSTM-Cap     VGG16       BiLSTM             Capsulorhexis
477               Evaluation-VGG16_BiLSTM-Cap      Accuracy     3  0.812808              VGG16-BiLSTM-Cap     VGG16       BiLSTM             Capsulorhexis
478               Evaluation-VGG16_BiLSTM-Cap      Accuracy     4  0.845122              VGG16-BiLSTM-Cap     VGG16       BiLSTM             Capsulorhexis
479               Evaluation-VGG16_BiLSTM-Cap      Accuracy     5  0.874693              VGG16-BiLSTM-Cap     VGG16       BiLSTM             Capsulorhexis
480                  Evaluation-VGG16_GRU-Cap  Accuracy-1st     1  0.886029                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
481                  Evaluation-VGG16_GRU-Cap  Accuracy-1st     2  0.882353                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
482                  Evaluation-VGG16_GRU-Cap  Accuracy-1st     3  0.789409                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
483                  Evaluation-VGG16_GRU-Cap  Accuracy-1st     4  0.810976                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
484                  Evaluation-VGG16_GRU-Cap  Accuracy-1st     5  0.880835                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
485                  Evaluation-VGG16_GRU-Cap  Accuracy-2nd     1  0.113971                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
486                  Evaluation-VGG16_GRU-Cap  Accuracy-2nd     2  0.117647                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
487                  Evaluation-VGG16_GRU-Cap  Accuracy-2nd     3  0.210591                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
488                  Evaluation-VGG16_GRU-Cap  Accuracy-2nd     4  0.189024                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
489                  Evaluation-VGG16_GRU-Cap  Accuracy-2nd     5  0.119165                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
490                  Evaluation-VGG16_GRU-Cap      Accuracy     1  0.886029                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
491                  Evaluation-VGG16_GRU-Cap      Accuracy     2  0.882353                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
492                  Evaluation-VGG16_GRU-Cap      Accuracy     3  0.789409                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
493                  Evaluation-VGG16_GRU-Cap      Accuracy     4  0.810976                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
494                  Evaluation-VGG16_GRU-Cap      Accuracy     5  0.880835                 VGG16-GRU-Cap     VGG16          GRU             Capsulorhexis
495                 Evaluation-VGG16_LSTM-Cap  Accuracy-1st     1  0.846814                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
496                 Evaluation-VGG16_LSTM-Cap  Accuracy-1st     2  0.915441                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
497                 Evaluation-VGG16_LSTM-Cap  Accuracy-1st     3  0.823892                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
498                 Evaluation-VGG16_LSTM-Cap  Accuracy-1st     4  0.840244                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
499                 Evaluation-VGG16_LSTM-Cap  Accuracy-1st     5  0.890663                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
500                 Evaluation-VGG16_LSTM-Cap  Accuracy-2nd     1  0.153186                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
501                 Evaluation-VGG16_LSTM-Cap  Accuracy-2nd     2  0.084559                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
502                 Evaluation-VGG16_LSTM-Cap  Accuracy-2nd     3  0.176108                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
503                 Evaluation-VGG16_LSTM-Cap  Accuracy-2nd     4  0.159756                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
504                 Evaluation-VGG16_LSTM-Cap  Accuracy-2nd     5  0.109337                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
505                 Evaluation-VGG16_LSTM-Cap      Accuracy     1  0.846814                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
506                 Evaluation-VGG16_LSTM-Cap      Accuracy     2  0.915441                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
507                 Evaluation-VGG16_LSTM-Cap      Accuracy     3  0.823892                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
508                 Evaluation-VGG16_LSTM-Cap      Accuracy     4  0.840244                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
509                 Evaluation-VGG16_LSTM-Cap      Accuracy     5  0.890663                VGG16-LSTM-Cap     VGG16         LSTM             Capsulorhexis
510           Evaluation-VGG16_Mamba-best-Cap  Accuracy-1st     1  0.790441          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
511           Evaluation-VGG16_Mamba-best-Cap  Accuracy-1st     2  0.901961          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
512           Evaluation-VGG16_Mamba-best-Cap  Accuracy-1st     3  0.783251          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
513           Evaluation-VGG16_Mamba-best-Cap  Accuracy-1st     4  0.818293          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
514           Evaluation-VGG16_Mamba-best-Cap  Accuracy-1st     5  0.852580          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
515           Evaluation-VGG16_Mamba-best-Cap  Accuracy-2nd     1  0.209559          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
516           Evaluation-VGG16_Mamba-best-Cap  Accuracy-2nd     2  0.098039          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
517           Evaluation-VGG16_Mamba-best-Cap  Accuracy-2nd     3  0.216749          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
518           Evaluation-VGG16_Mamba-best-Cap  Accuracy-2nd     4  0.181707          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
519           Evaluation-VGG16_Mamba-best-Cap  Accuracy-2nd     5  0.147420          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
520           Evaluation-VGG16_Mamba-best-Cap      Accuracy     1  0.790441          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
521           Evaluation-VGG16_Mamba-best-Cap      Accuracy     2  0.901961          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
522           Evaluation-VGG16_Mamba-best-Cap      Accuracy     3  0.783251          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
523           Evaluation-VGG16_Mamba-best-Cap      Accuracy     4  0.818293          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
524           Evaluation-VGG16_Mamba-best-Cap      Accuracy     5  0.852580          VGG16-Mamba-best-Cap     VGG16        Mamba             Capsulorhexis
525          Evaluation-VGG16_Transformer-Cap  Accuracy-1st     1  0.851716         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
526          Evaluation-VGG16_Transformer-Cap  Accuracy-1st     2  0.877451         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
527          Evaluation-VGG16_Transformer-Cap  Accuracy-1st     3  0.807882         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
528          Evaluation-VGG16_Transformer-Cap  Accuracy-1st     4  0.892683         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
529          Evaluation-VGG16_Transformer-Cap  Accuracy-1st     5  0.846437         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
530          Evaluation-VGG16_Transformer-Cap  Accuracy-2nd     1  0.148284         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
531          Evaluation-VGG16_Transformer-Cap  Accuracy-2nd     2  0.122549         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
532          Evaluation-VGG16_Transformer-Cap  Accuracy-2nd     3  0.192118         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
533          Evaluation-VGG16_Transformer-Cap  Accuracy-2nd     4  0.107317         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
534          Evaluation-VGG16_Transformer-Cap  Accuracy-2nd     5  0.153563         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
535          Evaluation-VGG16_Transformer-Cap      Accuracy     1  0.851716         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
536          Evaluation-VGG16_Transformer-Cap      Accuracy     2  0.877451         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
537          Evaluation-VGG16_Transformer-Cap      Accuracy     3  0.807882         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
538          Evaluation-VGG16_Transformer-Cap      Accuracy     4  0.892683         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
539          Evaluation-VGG16_Transformer-Cap      Accuracy     5  0.846437         VGG16-Transformer-Cap     VGG16  Transformer             Capsulorhexis
540             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-1st     1  0.856884            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
541             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-1st     2  0.817518            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
542             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-1st     3  0.825368            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
543             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-1st     4  0.802920            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
544             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-1st     5  0.863636            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
545             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-2nd     1  0.143116            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
546             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-2nd     2  0.182482            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
547             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-2nd     3  0.174632            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
548             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-2nd     4  0.197080            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
549             Evaluation-ResNet50_BiGRU-Hyd  Accuracy-2nd     5  0.136364            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
550             Evaluation-ResNet50_BiGRU-Hyd      Accuracy     1  0.856884            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
551             Evaluation-ResNet50_BiGRU-Hyd      Accuracy     2  0.817518            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
552             Evaluation-ResNet50_BiGRU-Hyd      Accuracy     3  0.825368            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
553             Evaluation-ResNet50_BiGRU-Hyd      Accuracy     4  0.802920            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
554             Evaluation-ResNet50_BiGRU-Hyd      Accuracy     5  0.863636            ResNet50-BiGRU-Hyd  ResNet50        BiGRU           Hydrodissection
555            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-1st     1  0.849638           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
556            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-1st     2  0.872263           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
557            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-1st     3  0.795956           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
558            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-1st     4  0.832117           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
559            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-1st     5  0.905455           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
560            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-2nd     1  0.150362           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
561            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-2nd     2  0.127737           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
562            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-2nd     3  0.204044           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
563            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-2nd     4  0.167883           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
564            Evaluation-ResNet50_BiLSTM-Hyd  Accuracy-2nd     5  0.094545           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
565            Evaluation-ResNet50_BiLSTM-Hyd      Accuracy     1  0.849638           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
566            Evaluation-ResNet50_BiLSTM-Hyd      Accuracy     2  0.872263           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
567            Evaluation-ResNet50_BiLSTM-Hyd      Accuracy     3  0.795956           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
568            Evaluation-ResNet50_BiLSTM-Hyd      Accuracy     4  0.832117           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
569            Evaluation-ResNet50_BiLSTM-Hyd      Accuracy     5  0.905455           ResNet50-BiLSTM-Hyd  ResNet50       BiLSTM           Hydrodissection
570               Evaluation-ResNet50_GRU-Hyd  Accuracy-1st     1  0.860507              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
571               Evaluation-ResNet50_GRU-Hyd  Accuracy-1st     2  0.864964              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
572               Evaluation-ResNet50_GRU-Hyd  Accuracy-1st     3  0.845588              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
573               Evaluation-ResNet50_GRU-Hyd  Accuracy-1st     4  0.832117              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
574               Evaluation-ResNet50_GRU-Hyd  Accuracy-1st     5  0.867273              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
575               Evaluation-ResNet50_GRU-Hyd  Accuracy-2nd     1  0.139493              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
576               Evaluation-ResNet50_GRU-Hyd  Accuracy-2nd     2  0.135036              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
577               Evaluation-ResNet50_GRU-Hyd  Accuracy-2nd     3  0.154412              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
578               Evaluation-ResNet50_GRU-Hyd  Accuracy-2nd     4  0.167883              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
579               Evaluation-ResNet50_GRU-Hyd  Accuracy-2nd     5  0.132727              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
580               Evaluation-ResNet50_GRU-Hyd      Accuracy     1  0.860507              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
581               Evaluation-ResNet50_GRU-Hyd      Accuracy     2  0.864964              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
582               Evaluation-ResNet50_GRU-Hyd      Accuracy     3  0.845588              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
583               Evaluation-ResNet50_GRU-Hyd      Accuracy     4  0.832117              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
584               Evaluation-ResNet50_GRU-Hyd      Accuracy     5  0.867273              ResNet50-GRU-Hyd  ResNet50          GRU           Hydrodissection
585              Evaluation-ResNet50_LSTM-Hyd  Accuracy-1st     1  0.873188             ResNet50-LSTM-Hyd  ResNet50         LSTM           Hydrodissection
586              Evaluation-ResNet50_LSTM-Hyd  Accuracy-1st     2  0.855839             ResNet50-LSTM-Hyd  ResNet50         LSTM           Hydrodissection
